SampleID	sample_name_2	studyID	SampleID2	file_filtered_r1r2_combined	reads_per_file	species_id	host_phylum	host_class	host_family	host_genus	host_kingdom	host_order	host_species	host_common_name	host_flight	host_modality	host_diet	country	habitat	sample_type
Torgos_tracheliotos	13114.song.53.s011	13114	Torgos-tracheliotus_Song53_24572_host_filtered_r1r2combined	Torgos-tracheliotus_Song53_24572_host_filtered_r1r2combined.fastq.gz	25688520	lappet_faced_vulture.1	Chordata	Aves	Accipitridae	Torgos	Metazoa	Accipitriformes	Torgos tracheliotus	Lappet faced vulture	flighted	"terrestrial, flight"	carnivore			
Torgos_tracheliotos	11166.ATL.24572.vulture	11166	Torgos-tracheliotus_S_S_Temp_D703-AK1682_filtered_r1r2combined	Torgos-tracheliotus_S_S_Temp_D703-AK1682_filtered_r1r2combined.fastq.gz	38207854	lappet_faced_vulture.2	Chordata	Aves	Accipitridae	Torgos	Metazoa	Falconiformes	Torgos tracheliotos	Lappet faced vulture	flighted					
Eptesicus_sagittula	13881.SAMEA6809518	13881	Eptesicus-sagittula_SAMEA6809479.ebi_filtered_r1r2combined_sampleCombined	Eptesicus-sagittula_SAMEA6809479.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2064454	large_forest_bat.1	Chordata	Mammalia	Vespertilionidae	Eptesicus	Metazoa	Chiroptera	Eptesicus sagittula	large forest bat				Australia		feces
Mustela_nivalis	13881.SAMEA6809594	13881	Mustela-nivalis_SAMEA6809546.ebi_filtered_r1r2combined_sampleCombined	Mustela-nivalis_SAMEA6809546.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	380920	least_weasel.1	Chordata	Mammalia	Mustelidae	Mustela	Metazoa	Carnivora	Mustela nivalis	least weasel				Austria		gut
Mustela_nivalis	13881.SAMEA6809595	13881	Mustela-nivalis_SAMEA6809547.ebi_filtered_r1r2combined_sampleCombined	Mustela-nivalis_SAMEA6809547.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	923614	least_weasel.2	Chordata	Mammalia	Mustelidae	Mustela	Metazoa	Carnivora	Mustela nivalis	least weasel				Austria		gut
Panthera_pardus	13881.SAMEA6809635	13881	Panthera-pardus_SAMEA6809574.ebi_filtered_r1r2combined_sampleCombined	Panthera-pardus_SAMEA6809574.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	5038598	leopard.1	Chordata	Mammalia	Felidae	Panthera	Metazoa	Carnivora	Panthera pardus	leopard				South Africa		feces
Echinops_telfairi	13114.song.51.s014	13114	Echinops-telfairi_Song51_24758_host_filtered_r1r2combined	Echinops-telfairi_Song51_24758_host_filtered_r1r2combined.fastq.gz	19831638	lesser_hedgehog_tenrec.1	Chordata	Mammalia	Tenrecomorpha	Echinops	Metazoa	Afrosoricida	Echinops telfairi	Lesser hedgehog tenrec	flightless	"terrestrial, flightless"	insectivore			
Crocidura_suaveolens	13881.SAMEA6809375	13881	Crocidura-suaveolens_SAMEA6809628.ebi_filtered_r1r2combined_sampleCombined	Crocidura-suaveolens_SAMEA6809628.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2645224	lesser_white-toothed_shrew.1	Chordata	Mammalia	Soricidae	Crocidura	Metazoa	Eulipotyphla	Crocidura suaveolens	Lesser white-toothed shrew				Austria		feces
Uroplatus_lineatus	13114.song.52.s010	13114	Uroplatus-lineatus_Song52_25073_host_filtered_r1r2combined	Uroplatus-lineatus_Song52_25073_host_filtered_r1r2combined.fastq.gz	22636556	lined_flat-tail_gecko.1	Chordata	Reptilia	Gekkonidae	Uroplatus	Metazoa	Squamata	Uroplatus lineatus	Lined flat-tail gecko	flightless	"terrestrial, flightless"	insectivore			
Panthera_leo	13881.SAMEA6809638	13881	Panthera-leo_SAMEA6809575.ebi_filtered_r1r2combined_sampleCombined	Panthera-leo_SAMEA6809575.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	1201442	lion.1	Chordata	Mammalia	Felidae	Panthera	Metazoa	Carnivora	Panthera leo	lion				South Africa		feces
Panthera_leo	13881.SAMEA6809641	13881	Panthera-leo_SAMEA6809576.ebi_filtered_r1r2combined_sampleCombined	Panthera-leo_SAMEA6809576.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2525402	lion.2	Chordata	Mammalia	Felidae	Panthera	Metazoa	Carnivora	Panthera leo	lion				South Africa		feces
Asio_otus	13881.SAMEA6809370	13881	Asio-otus_SAMEA6809369.ebi_filtered_r1r2combined_sampleCombined	Asio-otus_SAMEA6809369.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2169026	long-eared_owl.1	Chordata	Aves	Strigidae	Asio	Metazoa	Strigiformes	Asio otus	long-eared owl				Hungary		feces
Hypogeomys_antimena	13114.song.51.s006	13114	Hypogeomys-antinena_Song51_24675_host_filtered_r1r2combined	Hypogeomys-antinena_Song51_24675_host_filtered_r1r2combined.fastq.gz	23841310	malagasy_giant_rat.1	Chordata	Mammalia	Nesomyidae	Hypogeomys	Metazoa	Rodentia	Hypogeomys antimena	Malagasy giant rat	flightless	"terrestrial, flightless"	omnivore			
Anas_platyrhynchos	13881.SAMEA6809569	13881	Anas-platyrhynchos_SAMEA6809523.ebi_filtered_r1r2combined_sampleCombined	Anas-platyrhynchos_SAMEA6809523.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2500022	mallard.1	Chordata	Aves	Anatidae	Anas	Metazoa	Anseriformes	Anas platyrhynchos	mallard				Austria		feces
Colobus_guereza	11212.BWC2023	11212	Colobus-guereza_BWC2023_GTCCGC_L002_001_filtered_r1r2combined	Colobus-guereza_BWC2023_GTCCGC_L002_001_filtered_r1r2combined.fastq.gz	9320086	mantled_guereza.1	Chordata	Mammalia	Cercopithecidae	Colobus	Metazoa	Primates	Colobus guereza	mantled guereza	flightless		Folivore	Uganda	Rainforest	stool
Colobus_guereza	11212.BWC2026	11212	Colobus-guereza_BWC2026_GTGAAA_L002_001_filtered_r1r2combined	Colobus-guereza_BWC2026_GTGAAA_L002_001_filtered_r1r2combined.fastq.gz	11937354	mantled_guereza.2	Chordata	Mammalia	Cercopithecidae	Colobus	Metazoa	Primates	Colobus guereza	mantled guereza	flightless		Folivore	Uganda	Rainforest	stool
Colobus_guereza	11212.BWC2061	11212	Colobus-guereza_BWC2061_GTGGCC_L002_001_filtered_r1r2combined	Colobus-guereza_BWC2061_GTGGCC_L002_001_filtered_r1r2combined.fastq.gz	10916520	mantled_guereza.3	Chordata	Mammalia	Cercopithecidae	Colobus	Metazoa	Primates	Colobus guereza	mantled guereza	flightless		Folivore	Uganda	Rainforest	stool
Colobus_guereza	11212.BWC2063	11212	Colobus-guereza_BWC2063_GTTTCG_L002_001_filtered_r1r2combined	Colobus-guereza_BWC2063_GTTTCG_L002_001_filtered_r1r2combined.fastq.gz	22813624	mantled_guereza.4	Chordata	Mammalia	Cercopithecidae	Colobus	Metazoa	Primates	Colobus guereza	mantled guereza	flightless		Folivore	Uganda	Rainforest	stool
Colobus_guereza	11212.BWC2115	11212	Colobus-guereza_BWC2115_CGTACG_L002_001_filtered_r1r2combined	Colobus-guereza_BWC2115_CGTACG_L002_001_filtered_r1r2combined.fastq.gz	13855610	mantled_guereza.5	Chordata	Mammalia	Cercopithecidae	Colobus	Metazoa	Primates	Colobus guereza	mantled guereza	flightless		Folivore	Uganda	Rainforest	stool
Alouatta_palliata	11212.APAL36	11212	Alouatta-pigra_APAL36_GCCAAT_L001_001_filtered_r1r2combined	Alouatta-pigra_APAL36_GCCAAT_L001_001_filtered_r1r2combined.fastq.gz	9823198	mantled_howler_monkeys.1	Chordata	Mammalia	Atelidae	Alouatta	Metazoa	Primates	Alouatta palliata	mantled howler monkeys	flightless		Folivore	Nicaragua	Dry Forest	stool
Alouatta_palliata	11212.APAL37	11212	Alouatta-pigra_APAL37_CAGATC_L001_001_filtered_r1r2combined	Alouatta-pigra_APAL37_CAGATC_L001_001_filtered_r1r2combined.fastq.gz	14667760	mantled_howler_monkeys.2	Chordata	Mammalia	Atelidae	Alouatta	Metazoa	Primates	Alouatta palliata	mantled howler monkeys	flightless		Folivore	Nicaragua	Dry Forest	stool
Alouatta_palliata	11212.APAL38	11212	Alouatta-pigra_APAL38_ACTTGA_L001_001_filtered_r1r2combined	Alouatta-pigra_APAL38_ACTTGA_L001_001_filtered_r1r2combined.fastq.gz	13561634	mantled_howler_monkeys.3	Chordata	Mammalia	Atelidae	Alouatta	Metazoa	Primates	Alouatta palliata	mantled howler monkeys	flightless		Folivore	Nicaragua	Dry Forest	stool
Alouatta_palliata	11212.APAL39	11212	Alouatta-pigra_APAL39_GATCAG_L001_001_filtered_r1r2combined	Alouatta-pigra_APAL39_GATCAG_L001_001_filtered_r1r2combined.fastq.gz	15605976	mantled_howler_monkeys.4	Chordata	Mammalia	Atelidae	Alouatta	Metazoa	Primates	Alouatta palliata	mantled howler monkeys	flightless		Folivore	Nicaragua	Dry Forest	stool
Alouatta_palliata	11212.Apalw13	11212	Alouatta-pigra_Apalw13_TAGCTT_L001_001_filtered_r1r2combined	Alouatta-pigra_Apalw13_TAGCTT_L001_001_filtered_r1r2combined.fastq.gz	14163780	mantled_howler_monkeys.5	Chordata	Mammalia	Atelidae	Alouatta	Metazoa	Primates	Alouatta palliata	mantled howler monkeys	flightless		Folivore	Nicaragua	Dry Forest	stool
Alouatta_palliata	11212.Apalw14	11212	Alouatta-pigra_Apalw14_GGCTAC_L001_001_filtered_r1r2combined	Alouatta-pigra_Apalw14_GGCTAC_L001_001_filtered_r1r2combined.fastq.gz	13150064	mantled_howler_monkeys.6	Chordata	Mammalia	Atelidae	Alouatta	Metazoa	Primates	Alouatta palliata	mantled howler monkeys	flightless		Folivore	Nicaragua	Dry Forest	stool
Vipera_ursinii	13881.SAMEA6809527	13881	Vipera-ursinii_SAMEA6809597.ebi_filtered_r1r2combined_sampleCombined	Vipera-ursinii_SAMEA6809597.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	3875236	meadow_viper.1	Chordata	Reptilia	Viperidae	Vipera	Metazoa	Squamata	Vipera ursinii	Meadow_Viper				Hungary		feces
Vipera_ursinii	13881.SAMEA6809362	13881	Vipera-ursinii_SAMEA6809630.ebi_filtered_r1r2combined_sampleCombined	Vipera-ursinii_SAMEA6809630.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	6876870	meadow_viper.2	Chordata	Reptilia	Viperidae	Vipera	Metazoa	Squamata	Vipera ursinii	Meadow_Viper				Hungary		feces
Suricata_suricatta	11166.ATL.24564.meerkat	11166	Suricata-suricatta_S_S_Temp_D705-AK1681_filtered_r1r2combined	Suricata-suricatta_S_S_Temp_D705-AK1681_filtered_r1r2combined.fastq.gz	27018442	meerkat.1	Chordata	Mammalia	Herpestidae	Suricata	Metazoa	Carnivora	Suricata suricatta	Meerkat	flightless					
Suricata_suricatta	11166.FD.0198.meerkat	11166	Suricata-suricatta_S_S_Temp_D701-AK1681_filtered_r1r2combined	Suricata-suricatta_S_S_Temp_D701-AK1681_filtered_r1r2combined.fastq.gz	66215826	meerkat.2	Chordata	Mammalia	Herpestidae	Suricata	Metazoa	Carnivora	Suricata suricatta	Meerkat	flightless					
Suricata_suricatta	11166.NATL.24697.meerkat	11166	Suricata-suricatta_S_S_Temp_D704-AK1545_filtered_r1r2combined	Suricata-suricatta_S_S_Temp_D704-AK1545_filtered_r1r2combined.fastq.gz	51450020	meerkat.3	Chordata	Mammalia	Herpestidae	Suricata	Metazoa	Carnivora	Suricata suricatta	meerkat	flightless					
Tamandua_mexicana	13881.SAMEA6809575	13881	Tamandua-mexicana_SAMEA6809529.ebi_filtered_r1r2combined_sampleCombined	Tamandua-mexicana_SAMEA6809529.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2646056	mexican_collared_anteater.1	Chordata	Mammalia	Myrmecophagidae	Tamandua	Metazoa	Pilosa	Tamandua mexicana	Mexican collared anteater				Colombia		feces
Tamandua_mexicana	13881.SAMEA6809576	13881	Tamandua-mexicana_SAMEA6809530.ebi_filtered_r1r2combined_sampleCombined	Tamandua-mexicana_SAMEA6809530.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2503014	mexican_collared_anteater.2	Chordata	Mammalia	Myrmecophagidae	Tamandua	Metazoa	Pilosa	Tamandua mexicana	Mexican collared anteater				Colombia		feces
Trachycephalus_resinifictrix	13114.song.52.s015	13114	Trachycephalus-resinifictrix_Song52_25162_host_filtered_r1r2combined	Trachycephalus-resinifictrix_Song52_25162_host_filtered_r1r2combined.fastq.gz	9180130	misson_golden-eyed_tree_frog.1	Chordata	Amphibia	Hylidae	Trachycephalus	Metazoa	Anura	Trachycephalus resinifictrix	Misson golden-eyed tree frog	flightless	"terrestrial, flightless"	insectivore			
Crocodylus_moreletii	13881.SAMEA6809616	13881	Crocodylus-moreletii_SAMEA6809562.ebi_filtered_r1r2combined_sampleCombined	Crocodylus-moreletii_SAMEA6809562.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2052906	morelet's_crocodile.1	Chordata	Reptilia	Crocodylidae	Crocodylus	Metazoa	Crocodylia	Crocodylus moreletii	Morelet's crocodile				Austria		feces
Ovis_aries	13881.SAMEA6809488	13881	Ovis-aries_SAMEA6809605.ebi_filtered_r1r2combined_sampleCombined	Ovis-aries_SAMEA6809605.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	4533908	mouflon.1	Chordata	Mammalia	Bovidae	Ovis	Metazoa	Artiodactyla	Ovis aries musimon	mouflon				Austria		feces
Cygnus_olor	13881.SAMEA6809496	13881	Cygnus-olor_SAMEA6809462.ebi_filtered_r1r2combined_sampleCombined	Cygnus-olor_SAMEA6809462.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	1549510	mute_swan.1	Chordata	Aves	Anatidae	Cygnus	Metazoa	Anseriformes	Cygnus olor	mute swan				Hungary		feces
Rhacodactylus_leachianus	13114.song.52.s009	13114	Rhacodactylus-leachianus_Song52_25064_host_filtered_r1r2combined	Rhacodactylus-leachianus_Song52_25064_host_filtered_r1r2combined.fastq.gz	26438122	new_caledonian_giant_gecko.1	Chordata	Reptilia	Diplodactylidae	Rhacodactylus	Metazoa	Squamata	Rhacodactylus leachianus	New Caledonian giant gecko	flightless	"terrestrial, flightless"	omnivore			
Crocodylus_niloticus	13881.SAMEA6809627	13881	Crocodylus-niloticus_SAMEA6809569.ebi_filtered_r1r2combined_sampleCombined	Crocodylus-niloticus_SAMEA6809569.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2615290	nile_crocodile.1	Chordata	Reptilia	Crocodylidae	Crocodylus	Metazoa	Crocodylia	Crocodylus niloticus	Nile crocodile				South Africa		feces
Nyctalus_noctula	13881.SAMEA6809365	13881	Nyctalus-noctula_SAMEA6809364.ebi_filtered_r1r2combined_sampleCombined	Nyctalus-noctula_SAMEA6809364.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2850750	noctule.1	Chordata	Mammalia	Vespertilionidae	Nyctalus	Metazoa	Chiroptera	Nyctalus noctula	noctule				Hungary		gut
Nyctalus_noctula	13881.SAMEA6809482	13881	Nyctalus-noctula_SAMEA6809452.ebi_filtered_r1r2combined_sampleCombined	Nyctalus-noctula_SAMEA6809452.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	3221442	noctule.2	Chordata	Mammalia	Vespertilionidae	Nyctalus	Metazoa	Chiroptera	Nyctalus noctula	noctule				Austria		feces
Eubalaena_glacialis	13114.girguis.50.s009	13114	Eubalaena-glacialis_Girguis50_RightEG3_host_filtered_r1r2combined	Eubalaena-glacialis_Girguis50_RightEG3_host_filtered_r1r2combined.fastq.gz	21888734	north_atlantic_right_whale.1	Chordata	Mammalia	Balaenidae	Eubalaena	Metazoa	Artiodactyla	Eubalaena glacialis	North Atlantic Right Whale	flightless	marine	carnivore			
Eubalaena_glacialis	13114.girguis.50.s010	13114	Eubalaena-glacialis_Girguis50_RightEG4_host_filtered_r1r2combined	Eubalaena-glacialis_Girguis50_RightEG4_host_filtered_r1r2combined.fastq.gz	11547552	north_atlantic_right_whale.2	Chordata	Mammalia	Balaenidae	Eubalaena	Metazoa	Artiodactyla	Eubalaena glacialis	North Atlantic Right Whale	flightless	marine	carnivore			
Eubalaena_glacialis	13114.girguis.50.s011	13114	Eubalaena-glacialis_Girguis50_RightEG5_host_filtered_r1r2combined	Eubalaena-glacialis_Girguis50_RightEG5_host_filtered_r1r2combined.fastq.gz	8532742	north_atlantic_right_whale.3	Chordata	Mammalia	Balaenidae	Eubalaena	Metazoa	Artiodactyla	Eubalaena glacialis	North Atlantic Right Whale	flightless	marine	carnivore			
Ichthyomyzon_fossor	11166.lamprey.24144.lamprey	11166	Ichthyomyzon-fossor_S_S_Temp_D711-AK1682_filtered_r1r2combined	Ichthyomyzon-fossor_S_S_Temp_D711-AK1682_filtered_r1r2combined.fastq.gz	12806194	northern_brook_lamprey.1	Chordata	Hyperoartia	Petromyzontidae	Ichthyomyzon	Metazoa	Petromyzontiformes	Ichthyomyzon fossor	northern brook lamprey	flightless					
Ichthyomyzon_fossor	11166.lamprey.24148.lamprey	11166	Ichthyomyzon-fossor_S_S_Temp_D702-AK1681_filtered_r1r2combined	Ichthyomyzon-fossor_S_S_Temp_D702-AK1681_filtered_r1r2combined.fastq.gz	26191198	northern_brook_lamprey.2	Chordata	Hyperoartia	Petromyzontidae	Ichthyomyzon	Metazoa	Petromyzontiformes	Ichthyomyzon fossor	northern brook lamprey	flightless					
Ichthyomyzon_fossor	11166.lamprey.24155.lamprey	11166	Ichthyomyzon-fossor_S_S_Temp_D710-AK1545_filtered_r1r2combined	Ichthyomyzon-fossor_S_S_Temp_D710-AK1545_filtered_r1r2combined.fastq.gz	10105914	northern_brook_lamprey.3	Chordata	Hyperoartia	Petromyzontidae	Ichthyomyzon	Metazoa	Petromyzontiformes	Ichthyomyzon fossor	northern brook lamprey	flightless					
Ichthyomyzon_fossor	11166.lamprey.24157.lamprey	11166	Ichthyomyzon-fossor_S_S_Temp_D711-AK1544_filtered_r1r2combined	Ichthyomyzon-fossor_S_S_Temp_D711-AK1544_filtered_r1r2combined.fastq.gz	3366770	northern_brook_lamprey.4	Chordata	Hyperoartia	Petromyzontidae	Ichthyomyzon	Metazoa	Petromyzontiformes	Ichthyomyzon fossor	northern brook lamprey	flightless					
Delichon_urbicum	13881.SAMEA6809483	13881	Delichon-urbicum_SAMEA6809453.ebi_filtered_r1r2combined_sampleCombined	Delichon-urbicum_SAMEA6809453.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	5514822	northern_house-martin.1	Chordata	Aves	Hirundinidae	Delichon	Metazoa	Passeriformes	Delichon urbicum	Northern house-martin				Austria		feces
Esox_lucius	13881.SAMEA6809596	13881	Esox-lucius_SAMEA6809640.ebi_filtered_r1r2combined_sampleCombined	Esox-lucius_SAMEA6809640.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2800904	northern_pike.1	Chordata	Actinopterygii	Esocidae	Esox	Metazoa	Esociformes	Esox lucius	northern pike				Austria		feces
Esox_lucius	13881.SAMEA6809582	13881	Esox-lucius_SAMEA6809641.ebi_filtered_r1r2combined_sampleCombined	Esox-lucius_SAMEA6809641.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2252100	northern_pike.2	Chordata	Actinopterygii	Esocidae	Esox	Metazoa	Esociformes	Esox lucius	northern pike				Austria		feces
Tupaia_belangeri	13881.SAMEA6809399	13881	Tupaia-belangeri_SAMEA6809393.ebi_filtered_r1r2combined_sampleCombined	Tupaia-belangeri_SAMEA6809393.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2191054	northern_tree_shrew.1	Chordata	Mammalia	Tupaiidae	Tupaia	Metazoa	Scandentia	Tupaia belangeri	northern tree shrew				Austria		feces
Tupaia_belangeri	13881.SAMEA6809403	13881	Tupaia-belangeri_SAMEA6809395.ebi_filtered_r1r2combined_sampleCombined	Tupaia-belangeri_SAMEA6809395.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	4020604	northern_tree_shrew.2	Chordata	Mammalia	Tupaiidae	Tupaia	Metazoa	Scandentia	Tupaia belangeri	northern tree shrew				Austria		feces
Papio_anubis	11212.JB10	11212	Papio-hamadryas_JB10_GTGAAA_L003_001_filtered_r1r2combined	Papio-hamadryas_JB10_GTGAAA_L003_001_filtered_r1r2combined.fastq.gz	9675648	olive_baboon.1	Chordata	Mammalia	Cercopithecidae	Papio	Metazoa	Primates	Papio anubis	olive baboon	flightless		Not	Ethiopia	na	stool
Papio_anubis	11212.JB12	11212	Papio-anubis_JB12_GTGGCC_L003_001_filtered_r1r2combined	Papio-anubis_JB12_GTGGCC_L003_001_filtered_r1r2combined.fastq.gz	10556982	olive_baboon.2	Chordata	Mammalia	Cercopithecidae	Papio	Metazoa	Primates	Papio anubis	olive baboon	flightless		Not	Ethiopia	na	stool
Papio_anubis	11212.JB24	11212	Papio-anubis_JB24_GTTTCG_L003_001_filtered_r1r2combined	Papio-anubis_JB24_GTTTCG_L003_001_filtered_r1r2combined.fastq.gz	10162760	olive_baboon.3	Chordata	Mammalia	Cercopithecidae	Papio	Metazoa	Primates	Papio anubis	olive baboon	flightless		Not	Ethiopia	na	stool
Papio_anubis	11212.JB25	11212	Papio-anubis_JB25_CGTACG_L003_001_filtered_r1r2combined	Papio-anubis_JB25_CGTACG_L003_001_filtered_r1r2combined.fastq.gz	9912968	olive_baboon.4	Chordata	Mammalia	Cercopithecidae	Papio	Metazoa	Primates	Papio anubis	olive baboon	flightless		Not	Ethiopia	na	stool
Papio_anubis	11212.JB28	11212	Papio-anubis_JB28_GAGTGG_L003_001_filtered_r1r2combined	Papio-anubis_JB28_GAGTGG_L003_001_filtered_r1r2combined.fastq.gz	9967486	olive_baboon.5	Chordata	Mammalia	Cercopithecidae	Papio	Metazoa	Primates	Papio anubis	olive baboon	flightless		Not	Ethiopia	na	stool
Equus_hemionus	13881.SAMEA6809357	13881	Equus-hemionus_SAMEA6809357.ebi_filtered_r1r2combined_sampleCombined	Equus-hemionus_SAMEA6809357.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	1894204	onager.1	Chordata	Mammalia	Equidae	Equus	Metazoa	Perissodactyla	Equus hemionus	onager				Iran		feces
Equus_hemionus	13881.SAMEA6809372	13881	Equus-hemionus_SAMEA6809371.ebi_filtered_r1r2combined_sampleCombined	Equus-hemionus_SAMEA6809371.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	5646234	onager.2	Chordata	Mammalia	Equidae	Equus	Metazoa	Perissodactyla	Equus hemionus	onager				Iran		feces
Struthio_camelus	13114.song.53.s001	13114	Struthio-camelus_Song53_24049_host_filtered_r1r2combined	Struthio-camelus_Song53_24049_host_filtered_r1r2combined.fastq.gz	23608550	ostrich.1	Chordata	Aves	Struthionidae	Struthio	Metazoa	Struthioniformes	Struthio camelus	Ostrich	flightless	"terrestrial, flightless"	omnivore			
Struthio_camelus	13114.song.53.s004	13114	Struthio-camelus_Song53_24061_host_filtered_r1r2combined	Struthio-camelus_Song53_24061_host_filtered_r1r2combined.fastq.gz	19920306	ostrich.2	Chordata	Aves	Struthionidae	Struthio	Metazoa	Struthioniformes	Struthio camelus	Ostrich	flightless	"terrestrial, flightless"	omnivore			
Struthio_camelus	11166.ATL.24061.b.ostrich	11166	Struthio-camelus_S_S_Temp_D703-AK1543_filtered_r1r2combined	Struthio-camelus_S_S_Temp_D703-AK1543_filtered_r1r2combined.fastq.gz	86090266	ostrich.3	Chordata	Aves	Struthionidae	Struthio	Metazoa	Struthioniformes	Struthio camelus	Ostrich	flightless					
Struthio_camelus	11166.FD.0210.ostrich	11166	Struthio-camelus_S_S_Temp_D709-AK1544_filtered_r1r2combined	Struthio-camelus_S_S_Temp_D709-AK1544_filtered_r1r2combined.fastq.gz	23843970	ostrich.4	Chordata	Aves	Struthionidae	Struthio	Metazoa	Struthioniformes	Struthio camelus	ostrich	flightless					
Lepidobatrachus_laevis	13114.song.52.s012	13114	Lepidobatrachus-asper_Song52_25144_host_filtered_r1r2combined	Lepidobatrachus-asper_Song52_25144_host_filtered_r1r2combined.fastq.gz	22644308	paraguay_horned_frog.1	Chordata	Amphibia	Ceratophyridae	Lepidobatrachus	Metazoa	Anura	Lepidobatrachus asper	Paraguay horned frog	flightless	"terrestrial, flightless"	omnivore			
Sus_scrofa	13114.minich.76.s005	13114	Sus-scrofa_Minich76_PM_host_filtered_r1r2combined	Sus-scrofa_Minich76_PM_host_filtered_r1r2combined.fastq.gz	24865776	pig.1	Chordata	Mammalia	Suidae	Sus	Metazoa	Artiodactyla	Sus scrofa	pig	flightless	"terrestrial, flightless"	omnivore			
